app_state;burst_size;cdf
1;2716.0;0.001145475372279496
1;2746.005;0.002290950744558992
1;2776.01;0.002290950744558992
1;2806.015;0.003436426116838488
1;2836.02;0.004581901489117984
1;2866.025;0.004581901489117984
1;2896.03;0.004581901489117984
1;2926.035;0.004581901489117984
1;2956.04;0.008018327605956471
1;2986.045;0.008018327605956471
1;3016.05;0.009163802978235968
1;3046.055;0.011454753722794959
1;3076.06;0.011454753722794959
1;3106.065;0.011454753722794959
1;3136.07;0.011454753722794959
1;3166.075;0.013745704467353952
1;3196.08;0.013745704467353952
1;3226.085;0.016036655211912946
1;3256.09;0.01718213058419244
1;3286.0950000000003;0.018327605956471937
1;3316.1;0.018327605956471937
1;3346.105;0.018327605956471937
1;3376.11;0.020618556701030927
1;3406.115;0.024054982817869417
1;3436.12;0.029782359679266898
1;3466.125;0.03321878579610539
1;3496.13;0.03780068728522337
1;3526.135;0.04352806414662085
1;3556.14;0.05040091638029783
1;3586.145;0.051546391752577324
1;3616.15;0.053837342497136315
1;3646.1549999999997;0.059564719358533795
1;3676.16;0.06529209621993128
1;3706.165;0.07101947308132875
1;3736.17;0.07674684994272624
1;3766.175;0.07789232531500573
1;3796.1800000000003;0.08247422680412371
1;3826.185;0.09278350515463918
1;3856.19;0.09736540664375716
1;3886.1949999999997;0.10423825887743414
1;3916.2;0.10996563573883161
1;3946.205;0.1156930126002291
1;3976.21;0.12485681557846506
1;4006.215;0.12943871706758306
1;4036.2200000000003;0.13172966781214204
1;4066.225;0.13974799541809851
1;4096.23;0.1443298969072165
1;4126.235;0.15349369988545247
1;4156.24;0.16151202749140894
1;4186.245;0.16953035509736541
1;4216.25;0.17983963344788087
1;4246.255;0.19014891179839633
1;4276.26;0.2016036655211913
1;4306.264999999999;0.2073310423825888
1;4336.27;0.21878579610538373
1;4366.275;0.2256586483390607
1;4396.28;0.22909507445589922
1;4426.285;0.22909507445589922
1;4456.29;0.22909507445589922
1;4486.295;0.23482245131729668
1;4516.3;0.24284077892325315
1;4546.305;0.25658648339060713
1;4576.3099999999995;0.26575028636884307
1;4606.315;0.27835051546391754
1;4636.32;0.2875143184421535
1;4666.325;0.30011454753722794
1;4696.33;0.3115693012600229
1;4726.335;0.3207331042382589
1;4756.34;0.3321878579610538
1;4786.344999999999;0.3402061855670103
1;4816.35;0.3539518900343643
1;4846.355;0.36426116838487976
1;4876.360000000001;0.3699885452462772
1;4906.365;0.3837342497136312
1;4936.37;0.39060710194730813
1;4966.375;0.3997709049255441
1;4996.38;0.40778923253150057
1;5026.385;0.42038946162657503
1;5056.389999999999;0.43184421534937
1;5086.395;0.43871706758304696
1;5116.4;0.45017182130584193
1;5146.405;0.45819014891179843
1;5176.41;0.46964490263459335
1;5206.415;0.47995418098510884
1;5236.42;0.4891179839633448
1;5266.424999999999;0.49713631156930127
1;5296.43;0.5063001145475372
1;5326.4349999999995;0.5200458190148912
1;5356.4400000000005;0.5326460481099656
1;5386.445;0.5452462772050402
1;5416.45;0.5509736540664376
1;5446.455;0.5567010309278351
1;5476.46;0.565864833906071
1;5506.465;0.5738831615120276
1;5536.469999999999;0.584192439862543
1;5566.475;0.588774341351661
1;5596.48;0.6002290950744559
1;5626.485000000001;0.6116838487972509
1;5656.49;0.6265750286368843
1;5686.495;0.6391752577319588
1;5716.5;0.6540664375715922
1;5746.505;0.6540664375715922
1;5776.51;0.6540664375715922
1;5806.514999999999;0.6575028636884307
1;5836.52;0.6643757159221076
1;5866.525;0.6735395189003437
1;5896.53;0.6872852233676976
1;5926.535;0.695303550973654
1;5956.54;0.709049255441008
1;5986.545;0.718213058419244
1;6016.549999999999;0.729667812142039
1;6046.555;0.7353951890034365
1;6076.5599999999995;0.7457044673539519
1;6106.5650000000005;0.7560137457044673
1;6136.57;0.7628865979381444
1;6166.575;0.7754868270332188
1;6196.58;0.7812142038946163
1;6226.585;0.7903780068728523
1;6256.59;0.7983963344788088
1;6286.594999999999;0.8052691867124857
1;6316.6;0.8098510882016037
1;6346.605;0.8201603665521192
1;6376.61;0.8258877434135167
1;6406.615;0.8361970217640321
1;6436.62;0.847651775486827
1;6466.625;0.8579610538373426
1;6496.629999999999;0.865979381443299
1;6526.635;0.8751431844215349
1;6556.639999999999;0.8808705612829324
1;6586.645;0.88659793814433
1;6616.65;0.8900343642611684
1;6646.655;0.8957617411225659
1;6676.66;0.8991981672394044
1;6706.665;0.9026345933562429
1;6736.67;0.9060710194730813
1;6766.674999999999;0.9106529209621993
1;6796.68;0.9175257731958764
1;6826.6849999999995;0.9221076746849943
1;6856.69;0.9289805269186713
1;6886.695;0.9301260022909508
1;6916.7;0.9312714776632303
1;6946.705;0.9347079037800687
1;6976.71;0.9392898052691867
1;7006.715;0.9392898052691867
1;7036.72;0.9438717067583048
1;7066.724999999999;0.9438717067583048
1;7096.73;0.9438717067583048
1;7126.735;0.9438717067583048
1;7156.74;0.9461626575028638
1;7186.745;0.9473081328751433
1;7216.75;0.9473081328751433
1;7246.755;0.9507445589919817
1;7276.76;0.9541809851088202
1;7306.764999999999;0.9564719358533792
1;7336.7699999999995;0.9576174112256587
1;7366.775;0.9599083619702177
1;7396.78;0.9633447880870561
1;7426.785;0.9679266895761741
1;7456.79;0.9702176403207331
1;7486.795;0.9702176403207331
1;7516.8;0.9702176403207331
1;7546.805;0.9725085910652921
1;7576.8099999999995;0.9747995418098512
1;7606.815;0.9770904925544102
1;7636.82;0.9770904925544102
1;7666.825;0.9770904925544102
1;7696.83;0.9793814432989691
1;7726.835;0.9793814432989691
1;7756.84;0.9805269186712486
1;7786.845;0.9805269186712486
1;7816.849999999999;0.9805269186712486
1;7846.855;0.9828178694158076
1;7876.86;0.9828178694158076
1;7906.865;0.9828178694158076
1;7936.87;0.9862542955326461
1;7966.875;0.9873997709049256
1;7996.88;0.9873997709049256
1;8026.885;0.9885452462772051
1;8056.889999999999;0.9885452462772051
1;8086.8949999999995;0.9896907216494846
1;8116.9;0.9896907216494846
1;8146.905;0.9896907216494846
1;8176.91;0.9908361970217641
1;8206.915;0.9908361970217641
1;8236.92;0.9908361970217641
1;8266.925;0.9919816723940436
1;8296.93;0.9919816723940436
1;8326.935;0.9919816723940436
1;8356.939999999999;0.9919816723940436
1;8386.945;0.993127147766323
1;8416.95;0.993127147766323
1;8446.955;0.993127147766323
1;8476.96;0.993127147766323
1;8506.965;0.9942726231386025
1;8536.970000000001;0.9942726231386025
1;8566.974999999999;0.9942726231386025
1;8596.98;0.9942726231386025
1;8626.985;0.9965635738831615
1;8656.99;0.997709049255441
1;8686.994999999999;0.9988545246277205
2;1549.0;0.0001279754287176862
2;1569.24;0.0002559508574353724
2;1589.48;0.0002559508574353724
2;1609.72;0.0003839262861530586
2;1629.96;0.0006398771435884309
2;1650.2;0.0010238034297414896
2;1670.44;0.0012797542871768619
2;1690.68;0.001407729715894548
2;1710.92;0.0017916560020476066
2;1731.16;0.002047606859482979
2;1751.4;0.002047606859482979
2;1771.6399999999999;0.002047606859482979
2;1791.88;0.002047606859482979
2;1812.12;0.0024315331456360376
2;1832.36;0.0029434348605067826
2;1852.6;0.003199385717942155
2;1872.84;0.0037112874328129
2;1893.08;0.004479140005119017
2;1913.32;0.004735090862554389
2;1933.56;0.005886869721013565
2;1953.8;0.00703864857947274
2;1974.04;0.008062452009214231
2;1994.28;0.008958280010238035
2;2014.52;0.01011005886869721
2;2034.76;0.011005886869721013
2;2055.0;0.012029690299462503
2;2075.24;0.012285641156897875
2;2095.48;0.013693370872792423
2;2115.72;0.015357051446122344
2;2135.96;0.018044535449193752
2;2156.2;0.02009214230867673
2;2176.44;0.02149987202457128
2;2196.68;0.023419503455336572
2;2216.92;0.02521115945738418
2;2237.16;0.027642692603020217
2;2257.4;0.03033017660609163
2;2277.64;0.032505758894292296
2;2297.88;0.03493729203992833
2;2318.12;0.03775275147171743
2;2338.3599999999997;0.040696186332224216
2;2358.6;0.043639621192730994
2;2378.84;0.0454312771947786
2;2399.08;0.0482467366265677
2;2419.3199999999997;0.050678269772203736
2;2439.56;0.05477348349116969
2;2459.8;0.05861274635270028
2;2480.04;0.061812132070642435
2;2500.2799999999997;0.06449961607371385
2;2520.52;0.06757102636293831
2;2540.7599999999998;0.07179421551062196
2;2561.0;0.07563347837215255
2;2581.24;0.08100844637829537
2;2601.48;0.0853596109546967
2;2621.7200000000003;0.09009470181725109
2;2641.96;0.09355003839262861
2;2662.2;0.10020476068594829
2;2682.4399999999996;0.10532377783465574
2;2702.68;0.10993089326849244
2;2722.92;0.11517788584591758
2;2743.16;0.12400819042743792
2;2763.3999999999996;0.13066291272075758
2;2783.64;0.13718965958535959
2;2803.88;0.1437164064499616
2;2824.12;0.15037112874328126
2;2844.3599999999997;0.15779370360890707
2;2864.6;0.16508830304581518
2;2884.84;0.1734067059124648
2;2905.08;0.1815971333503967
2;2925.3199999999997;0.1899155362170463
2;2945.56;0.1992577425134374
2;2965.8;0.20732019452265163
2;2986.04;0.21717430253391345
2;3006.2799999999997;0.2277962631174814
2;3026.52;0.23841822370104937
2;3046.76;0.24827233171231122
2;3067.0;0.25121576657281797
2;3087.24;0.25121576657281797
2;3107.4799999999996;0.25121576657281797
2;3127.72;0.2517276682876887
2;3147.96;0.25876631686716145
2;3168.2;0.271179933452777
2;3188.4399999999996;0.2820578448937804
2;3208.68;0.29383158433580747
2;3228.92;0.3068850780650115
2;3249.16;0.32006654722293315
2;3269.3999999999996;0.3314563603788072
2;3289.64;0.3447658049654466
2;3309.88;0.3553877655490146
2;3330.12;0.36933708727924236
2;3350.3599999999997;0.3808548758638341
2;3370.6;0.3948041975940619
2;3390.84;0.40926542103916047
2;3411.08;0.4234706936268236
2;3431.3199999999997;0.43511645764013307
2;3451.56;0.4489378039416432
2;3471.8;0.46135142052725875
2;3492.04;0.473893012541592
2;3512.2799999999997;0.4870744816995137
2;3532.5199999999995;0.5026874840030714
2;3552.7599999999998;0.5174046583056052
2;3573.0;0.530586127463527
2;3593.24;0.5437675966214487
2;3613.48;0.5578448937803941
2;3633.72;0.5706424366521627
2;3653.96;0.5853596109546967
2;3674.2;0.5984131046839006
2;3694.44;0.61005886869721
2;3714.68;0.6231123624264141
2;3734.9199999999996;0.6379575121576657
2;3755.16;0.650883030458152
2;3775.3999999999996;0.6630406961863322
2;3795.64;0.6746864601996416
2;3815.8799999999997;0.6882518556437164
2;3836.12;0.7009214230867673
2;3856.3599999999997;0.7097517276682876
2;3876.6;0.7212695162528794
2;3896.8399999999997;0.7317635014077296
2;3917.08;0.7435372408497568
2;3937.3199999999997;0.7541592014333247
2;3957.56;0.7664448425902226
2;3977.7999999999997;0.7768108523163552
2;3998.04;0.7878167391860762
2;4018.2799999999997;0.797670847197338
2;4038.52;0.8068850780650114
2;4058.7599999999998;0.8167391860762733
2;4079.0;0.8253135398003583
2;4099.24;0.8336319426670079
2;4119.48;0.8420783209623751
2;4139.719999999999;0.8483491169695417
2;4159.959999999999;0.8553877655490145
2;4180.2;0.8622984386997696
2;4200.44;0.8692091118505246
2;4220.68;0.8771435884310211
2;4240.92;0.882518556437164
2;4261.16;0.8907089838750959
2;4281.4;0.8971077553109802
2;4301.639999999999;0.9026106987458408
2;4321.879999999999;0.9088814947530074
2;4342.12;0.9128487330432556
2;4362.36;0.9192475044791399
2;4382.6;0.9246224724852827
2;4402.84;0.9255183004863066
2;4423.08;0.9255183004863066
2;4443.32;0.9255183004863066
2;4463.5599999999995;0.9256462759150242
2;4483.799999999999;0.9287176862042487
2;4504.04;0.9323009982083439
2;4524.28;0.9384438187867928
2;4544.52;0.9425390325057589
2;4564.76;0.945354491937548
2;4585.0;0.9490657793703609
2;4605.24;0.9527770668031738
2;4625.48;0.9553365753775275
2;4645.719999999999;0.9580240593805989
2;4665.959999999999;0.9604555925262349
2;4686.2;0.9635270028154593
2;4706.44;0.9665984131046839
2;4726.68;0.9686460199641668
2;4746.92;0.9708216022523675
2;4767.16;0.9721013565395443
2;4787.4;0.9744049142564627
2;4807.639999999999;0.9756846685436396
2;4827.879999999999;0.9773483491169694
2;4848.12;0.9792679805477348
2;4868.36;0.9806757102636293
2;4888.6;0.9814435628359355
2;4908.84;0.9815715382646532
2;4929.08;0.9834911696954184
2;4949.32;0.9842590222677245
2;4969.5599999999995;0.9855387765549014
2;4989.799999999999;0.9861786536984898
2;5010.039999999999;0.9870744816995136
2;5030.28;0.9870744816995136
2;5050.5199999999995;0.9878423342718198
2;5070.76;0.9883542359866905
2;5091.0;0.9891220885589966
2;5111.24;0.9898899411313027
2;5131.48;0.9900179165600204
2;5151.719999999999;0.9906577937036088
2;5171.959999999999;0.9916815971333504
2;5192.2;0.9928333759918095
2;5212.44;0.9932173022779626
2;5232.68;0.9933452777066802
2;5252.92;0.9939851548502687
2;5273.16;0.9946250319938571
2;5293.4;0.9953928845661633
2;5313.639999999999;0.995904786281034
2;5333.879999999999;0.9964166879959047
2;5354.12;0.9970565651394931
2;5374.36;0.9975684668543638
2;5394.6;0.9976964422830815
2;5414.84;0.9978244177117993
2;5435.08;0.9980803685692347
2;5455.32;0.9982083439979523
2;5475.5599999999995;0.9984642948553877
2;5495.799999999999;0.998720245712823
2;5516.039999999999;0.9989761965702585
2;5536.28;0.9992321474276938
2;5556.5199999999995;0.9993601228564115
2;5576.76;0.9996160737138469
3;2272.0;0.00117096018735363
3;2289.65;0.00117096018735363
3;2307.3;0.00117096018735363
3;2324.95;0.00117096018735363
3;2342.6;0.00117096018735363
3;2360.25;0.00234192037470726
3;2377.9;0.00351288056206089
3;2395.55;0.00351288056206089
3;2413.2;0.00351288056206089
3;2430.85;0.00468384074941452
3;2448.5;0.0058548009367681494
3;2466.15;0.0058548009367681494
3;2483.8;0.0058548009367681494
3;2501.45;0.0058548009367681494
3;2519.1;0.0058548009367681494
3;2536.75;0.00819672131147541
3;2554.4;0.011709601873536299
3;2572.05;0.011709601873536299
3;2589.7;0.012880562060889928
3;2607.35;0.01405152224824356
3;2625.0;0.01522248243559719
3;2642.65;0.01639344262295082
3;2660.3;0.017564402810304452
3;2677.95;0.01990632318501171
3;2695.6;0.02224824355971897
3;2713.25;0.02224824355971897
3;2730.9;0.0234192037470726
3;2748.55;0.02576112412177986
3;2766.2;0.02693208430913349
3;2783.85;0.02927400468384075
3;2801.5;0.02927400468384075
3;2819.15;0.03395784543325527
3;2836.8;0.03629976580796253
3;2854.45;0.03864168618266979
3;2872.1;0.03981264637002342
3;2889.75;0.04215456674473068
3;2907.4;0.04449648711943794
3;2925.05;0.0468384074941452
3;2942.7;0.05269320843091335
3;2960.35;0.05620608899297424
3;2978.0;0.05971896955503513
3;2995.65;0.06557377049180328
3;3013.3;0.06674473067915691
3;3030.95;0.07494145199063232
3;3048.6;0.07845433255269321
3;3066.25;0.08313817330210772
3;3083.9;0.08548009367681499
3;3101.55;0.08665105386416862
3;3119.2;0.08665105386416862
3;3136.85;0.08782201405152225
3;3154.5;0.08899297423887588
3;3172.15;0.0936768149882904
3;3189.8;0.0936768149882904
3;3207.45;0.09601873536299765
3;3225.1;0.09718969555035128
3;3242.75;0.09953161592505855
3;3260.3999999999996;0.10421545667447307
3;3278.05;0.11007025761124122
3;3295.7;0.11007025761124122
3;3313.35;0.11826697892271663
3;3331.0;0.12412177985948478
3;3348.6499999999996;0.13114754098360656
3;3366.3;0.13466042154566746
3;3383.95;0.14168618266978922
3;3401.6;0.14637002341920374
3;3419.25;0.15690866510538642
3;3436.8999999999996;0.16276346604215458
3;3454.55;0.17330210772833723
3;3472.2;0.1791569086651054
3;3489.85;0.18266978922716628
3;3507.5;0.1920374707259953
3;3525.1499999999996;0.19672131147540983
3;3542.8;0.20960187353629978
3;3560.45;0.21779859484777517
3;3578.1;0.22482435597189696
3;3595.75;0.234192037470726
3;3613.3999999999996;0.24355971896955503
3;3631.05;0.25526932084309134
3;3648.7;0.26229508196721313
3;3666.35;0.27049180327868855
3;3684.0;0.28454332552693207
3;3701.6499999999996;0.2939110070257611
3;3719.3;0.3009367681498829
3;3736.95;0.3091334894613583
3;3754.6;0.32552693208430916
3;3772.25;0.3372365339578454
3;3789.8999999999996;0.34660421545667447
3;3807.55;0.3548009367681499
3;3825.2;0.36885245901639346
3;3842.85;0.37822014051522246
3;3860.5;0.3875878220140515
3;3878.1499999999996;0.4016393442622951
3;3895.8;0.41920374707259955
3;3913.45;0.43208430913348944
3;3931.1;0.44028103044496486
3;3948.75;0.4496487119437939
3;3966.3999999999996;0.46252927400468385
3;3984.05;0.47423887587822017
3;4001.7;0.48360655737704916
3;4019.35;0.49414519906323184
3;4037.0;0.5035128805620609
3;4054.6499999999996;0.5187353629976581
3;4072.3;0.5257611241217799
3;4089.95;0.5398126463700235
3;4107.6;0.5480093676814989
3;4125.25;0.5655737704918032
3;4142.9;0.5843091334894613
3;4160.55;0.5971896955503513
3;4178.2;0.6065573770491803
3;4195.85;0.6264637002341921
3;4213.5;0.6346604215456675
3;4231.15;0.6475409836065574
3;4248.799999999999;0.6604215456674473
3;4266.45;0.6651053864168618
3;4284.1;0.6721311475409836
3;4301.75;0.6826697892271663
3;4319.4;0.6967213114754098
3;4337.049999999999;0.7107728337236534
3;4354.7;0.7283372365339579
3;4372.35;0.7330210772833724
3;4390.0;0.7447306791569087
3;4407.65;0.7494145199063232
3;4425.299999999999;0.7576112412177985
3;4442.95;0.7646370023419203
3;4460.6;0.7763466042154566
3;4478.25;0.7845433255269321
3;4495.9;0.7915690866510539
3;4513.549999999999;0.7950819672131147
3;4531.2;0.8021077283372365
3;4548.85;0.8021077283372365
3;4566.5;0.8032786885245902
3;4584.15;0.8056206088992974
3;4601.799999999999;0.8079625292740047
3;4619.45;0.8126463700234192
3;4637.1;0.8266978922716628
3;4654.75;0.8348946135831382
3;4672.4;0.8395784543325527
3;4690.049999999999;0.8466042154566745
3;4707.7;0.8618266978922716
3;4725.35;0.8747072599531616
3;4743.0;0.8805620608899297
3;4760.65;0.8852459016393442
3;4778.299999999999;0.8957845433255269
3;4795.95;0.9039812646370023
3;4813.6;0.9063231850117096
3;4831.25;0.914519906323185
3;4848.9;0.9192037470725996
3;4866.549999999999;0.9203747072599532
3;4884.2;0.9238875878220141
3;4901.85;0.927400468384075
3;4919.5;0.9285714285714286
3;4937.15;0.9309133489461359
3;4954.799999999999;0.9355971896955504
3;4972.45;0.9414519906323185
3;4990.1;0.9437939110070258
3;5007.75;0.9473067915690867
3;5025.4;0.9519906323185011
3;5043.049999999999;0.9566744730679156
3;5060.7;0.9613583138173302
3;5078.35;0.9613583138173302
3;5096.0;0.9648711943793911
3;5113.65;0.9660421545667447
3;5131.299999999999;0.9695550351288056
3;5148.95;0.9718969555035128
3;5166.6;0.9742388758782201
3;5184.25;0.9754098360655737
3;5201.9;0.9754098360655737
3;5219.549999999999;0.977751756440281
3;5237.2;0.9800936768149883
3;5254.85;0.9812646370023419
3;5272.5;0.9812646370023419
3;5290.15;0.9812646370023419
3;5307.799999999999;0.9836065573770492
3;5325.45;0.9836065573770492
3;5343.1;0.9847775175644028
3;5360.75;0.9859484777517564
3;5378.4;0.9859484777517564
3;5396.049999999999;0.9859484777517564
3;5413.7;0.9894613583138173
3;5431.35;0.9894613583138173
3;5449.0;0.9894613583138173
3;5466.65;0.9894613583138173
3;5484.299999999999;0.9894613583138173
3;5501.95;0.9894613583138173
3;5519.6;0.9894613583138173
3;5537.25;0.990632318501171
3;5554.9;0.990632318501171
3;5572.549999999999;0.9918032786885246
3;5590.2;0.9918032786885246
3;5607.85;0.9929742388758782
3;5625.5;0.9929742388758782
3;5643.15;0.9941451990632318
3;5660.799999999999;0.9953161592505855
3;5678.45;0.9953161592505855
3;5696.1;0.9953161592505855
3;5713.75;0.9964871194379391
3;5731.4;0.9964871194379391
3;5749.049999999999;0.9964871194379391
3;5766.7;0.9976580796252927
3;5784.35;0.9976580796252927
4;3488.0;0.0018298261665141812
4;3503.945;0.0018298261665141812
4;3519.89;0.0027447392497712718
4;3535.835;0.004574565416285453
4;3551.78;0.0054894784995425435
4;3567.725;0.0054894784995425435
4;3583.67;0.0054894784995425435
4;3599.615;0.0054894784995425435
4;3615.56;0.006404391582799634
4;3631.505;0.007319304666056725
4;3647.45;0.008234217749313816
4;3663.395;0.010978956999085087
4;3679.34;0.012808783165599268
4;3695.285;0.01463860933211345
4;3711.23;0.016468435498627632
4;3727.175;0.018298261665141813
4;3743.12;0.021957913998170177
4;3759.065;0.022872827081427266
4;3775.01;0.02744739249771272
4;3790.955;0.030192131747483992
4;3806.9;0.03202195791399817
4;3822.8450000000003;0.03385178408051236
4;3838.79;0.036596523330283626
4;3854.735;0.03751143641354072
4;3870.68;0.039341262580054895
4;3886.625;0.04025617566331199
4;3902.57;0.04208600182982617
4;3918.515;0.04391582799634035
4;3934.46;0.04574565416285453
4;3950.405;0.047575480329368716
4;3966.35;0.047575480329368716
4;3982.295;0.04940530649588289
4;3998.24;0.053064958828911254
4;4014.185;0.05763952424519671
4;4030.13;0.05946935041171089
4;4046.075;0.06404391582799633
4;4062.02;0.06587374199451052
4;4077.965;0.06678865507776761
4;4093.91;0.07044830741079597
4;4109.855;0.07593778591033852
4;4125.8;0.07776761207685269
4;4141.745;0.07868252516010979
4;4157.6900000000005;0.08142726440988106
4;4173.635;0.08600182982616651
4;4189.58;0.09057639524245197
4;4205.525;0.09149130832570905
4;4221.47;0.10247026532479414
4;4237.415;0.10978956999085086
4;4253.36;0.11527904849039342
4;4269.305;0.12259835315645014
4;4285.25;0.1253430924062214
4;4301.195;0.1280878316559927
4;4317.14;0.13083257090576395
4;4333.085;0.1354071363220494
4;4349.03;0.13906678865507777
4;4364.975;0.14913083257090576
4;4380.92;0.1537053979871912
4;4396.865;0.15919487648673375
4;4412.81;0.16925892040256177
4;4428.755;0.18023787740164685
4;4444.7;0.18572735590118938
4;4460.645;0.1967063129002745
4;4476.59;0.20677035681610248
4;4492.535;0.21683440073193047
4;4508.48;0.2232387923147301
4;4524.425;0.22781335773101555
4;4540.37;0.23879231473010065
4;4556.3150000000005;0.2442817932296432
4;4572.26;0.2561756633119854
4;4588.205;0.26623970722781337
4;4604.15;0.27721866422689845
4;4620.095;0.2799634034766697
4;4636.04;0.28636779505946935
4;4651.985000000001;0.29094236047575484
4;4667.93;0.29551692589204026
4;4683.875;0.3019213174748399
4;4699.82;0.30558096980786825
4;4715.765;0.3110704483074108
4;4731.71;0.3174748398902104
4;4747.655;0.32845379688929555
4;4763.6;0.33760292772186645
4;4779.545;0.34858188472095153
4;4795.49;0.36230558096980786
4;4811.4349999999995;0.3705397987191217
4;4827.38;0.3806038426349497
4;4843.325;0.3888380603842635
4;4859.27;0.3970722781335773
4;4875.215;0.4080512351326624
4;4891.16;0.4190301921317475
4;4907.105;0.43183897529734677
4;4923.05;0.4455626715462031
4;4938.995;0.4574565416285453
4;4954.9400000000005;0.4684354986276304
4;4970.885;0.47575480329368713
4;4986.83;0.4858188472095151
4;5002.775;0.4977127172918573
4;5018.72;0.5032021957913998
4;5034.665;0.515096065873742
4;5050.610000000001;0.5279048490393413
4;5066.555;0.5388838060384263
